date,AFKS,AFLT,AGRO,AKRN,ALRS,ASTR,BANE,BANEP,BSPB,CBOM,CHMF,DIXY,DSKY,ENPG,EONR,EPLN,FEES,FIVE,FIXP,FLOT,GAZP,GCHE,GLTR,GMKN,HEAD,HHRU,HYDR,IRAO,KMAZ,LEAS,LKOH,LNTA,LSRG,MAGN,MAIL,MDMG,MFON,MGNT,MOEX,MRKH,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSI,MTSS,MVID,NKNC,NLMK,NMTP,NOTK,NVTK,OGKB,OGKC,OGKE,OZON,PGIL,PHOR,PHST,PIKK,PLZL,PMTL,POGR,POLY,POSI,QIWI,RASP,RENI,RNFT,ROSN,RSTI,RTKM,RTKMP,RUAL,RUALR,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SMLT,SNGS,SNGSP,SVAV,SVCB,T,TATN,TATNP,TCSG,TRMK,TRNFP,UGLD,UPRO,URKA,URSI,UWGN,VKCO,VSMO,VTBR,VTEL,VZRZ,YDEX,YNDX
2011-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-28,0.0,50.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.3295,0.0,0.0,0.0,172.13,0.0,0.0,5355.0,0.0,0.0,1.175,0.0337,0.0,0.0,1714.0,0.0,0.0,13.254,0.0,0.0,0.0,2877.0,0.0,3.06,2.014,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,69.5,0.0,408.1,0.0,0.0,0.9302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.1,0.0,0.0,0.0,0.0,93.1,0.0,0.0,217.28,0.0,161.55,0.0,0.0,223.55,83.0,64.5,0.0,0.0,0.0,139.04,0.0,28.24,16.3,0.0,0.0,0.0,158.58,0.0,0.0,0.0,50500.0,0.0,0.0,240.99,0.0,0.0,0.0,0.0,0.06444,0.0,0.0,0.0,0.0
2011-11-29,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.1,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,170.05,0.0,0.0,5233.0,0.0,0.0,1.1529,0.034049,0.0,0.0,1704.5,0.0,0.0,13.6,0.0,0.0,0.0,2889.8,0.0,3.02,1.99,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,70.05,0.0,408.1,0.0,0.0,0.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,91.9,0.0,0.0,216.69,0.0,159.02,0.0,0.0,221.0,82.58,64.05,0.0,0.0,0.0,138.7,0.0,28.069,16.19,0.0,0.0,0.0,157.7,0.0,0.0,0.0,49400.0,0.0,0.0,242.09,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0
2011-11-30,0.0,50.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.7,0.0,0.0,0.0,0.0,0.0,0.347,0.0,0.0,0.0,175.4,0.0,0.0,5431.0,0.0,0.0,1.2101,0.033998,0.0,0.0,1725.0,0.0,0.0,14.012,0.0,0.0,0.0,2985.0,0.0,2.969,2.0678,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,73.5,0.0,408.1,0.0,0.0,0.9477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.4,0.0,0.0,0.0,0.0,93.8,0.0,0.0,223.6,0.0,161.68,0.0,0.0,229.4,87.55,67.79,0.0,0.0,0.0,142.45,0.0,29.518,16.708,0.0,0.0,0.0,165.54,0.0,0.0,0.0,50650.0,0.0,0.0,246.51,0.0,0.0,0.0,0.0,0.0674,0.0,0.0,0.0,0.0
2011-12-01,0.0,50.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.7,0.0,0.0,0.0,0.0,0.0,0.34256,0.0,0.0,0.0,181.4,0.0,0.0,5513.0,0.0,0.0,1.2221,0.034779,0.0,0.0,1705.0,0.0,0.0,14.634,0.0,0.0,0.0,2874.0,0.0,2.87,2.132,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,73.38,0.0,408.1,0.0,0.0,0.9473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.4,0.0,0.0,0.0,0.0,95.58,0.0,0.0,221.58,0.0,160.01,0.0,0.0,226.99,87.7,67.33,0.0,0.0,0.0,139.5,0.0,29.918,16.961,0.0,0.0,0.0,167.13,0.0,0.0,0.0,49501.0,0.0,0.0,241.99,0.0,0.0,0.0,0.0,0.06876,0.0,0.0,0.0,0.0
2011-12-02,0.0,50.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.4,0.0,0.0,0.0,0.0,0.0,0.33942,0.0,0.0,0.0,183.39,0.0,0.0,5440.0,0.0,0.0,1.1999,0.034651,0.0,0.0,1704.0,0.0,0.0,14.986,0.0,0.0,0.0,2788.0,0.0,2.82,2.135,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,74.05,0.0,408.1,0.0,0.0,0.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,223.2,0.0,159.13,0.0,0.0,222.96,89.5,68.75,0.0,0.0,0.0,139.55,0.0,29.421,17.055,0.0,0.0,0.0,165.34,0.0,0.0,0.0,50652.0,0.0,0.0,239.63,0.0,0.0,0.0,0.0,0.07064,0.0,0.0,0.0,0.0
2011-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-05,0.0,50.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.5,0.0,0.0,0.0,0.0,0.0,0.339,0.0,0.0,0.0,184.5,0.0,0.0,5541.0,0.0,0.0,1.2002,0.034995,0.0,0.0,1727.0,0.0,0.0,15.072,0.0,0.0,0.0,2850.0,0.0,2.847,2.1413,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,76.25,0.0,408.1,0.0,0.0,0.9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5,0.0,0.0,0.0,0.0,105.29,0.0,0.0,224.45,0.0,159.92,0.0,0.0,228.0,89.93,69.0,0.0,0.0,0.0,138.69,0.0,29.396,17.15,0.0,0.0,0.0,169.37,0.0,0.0,0.0,50855.0,0.0,0.0,237.82,0.0,0.0,0.0,0.0,0.0715,0.0,0.0,0.0,0.0
2011-12-06,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,175.28,0.0,0.0,5350.0,0.0,0.0,1.1605,0.03417,0.0,0.0,1666.0,0.0,0.0,14.307,0.0,0.0,0.0,2800.4,0.0,2.76,2.05,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,73.2,0.0,408.1,0.0,0.0,0.9109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.3,0.0,0.0,0.0,0.0,102.74,0.0,0.0,215.05,0.0,152.15,0.0,0.0,217.1,85.9,65.56,0.0,0.0,0.0,138.0,0.0,28.29,16.46,0.0,0.0,0.0,164.49,0.0,0.0,0.0,49000.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0674,0.0,0.0,0.0,0.0
2011-12-07,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.32752,0.0,0.0,0.0,174.63,0.0,0.0,5364.0,0.0,0.0,1.1399,0.0331,0.0,0.0,1659.5,0.0,0.0,13.854,0.0,0.0,0.0,2808.0,0.0,2.675,2.0248,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,71.5,0.0,408.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.5,0.0,0.0,0.0,0.0,103.94,0.0,0.0,218.3,0.0,152.0,0.0,0.0,220.01,85.25,64.3,0.0,0.0,0.0,137.98,0.0,28.084,16.648,0.0,0.0,0.0,161.0,0.0,0.0,0.0,47400.0,0.0,0.0,226.01,0.0,0.0,0.0,0.0,0.06667,0.0,0.0,0.0,0.0
2011-12-08,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.7,0.0,0.0,0.0,0.0,0.0,0.3244,0.0,0.0,0.0,176.96,0.0,0.0,5350.0,0.0,0.0,1.1351,0.033397,0.0,0.0,1687.7,0.0,0.0,13.893,0.0,0.0,0.0,2790.7,0.0,2.705,2.018,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,70.15,0.0,408.1,0.0,0.0,0.8955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.7,0.0,0.0,0.0,0.0,103.62,0.0,0.0,218.52,0.0,153.0,0.0,0.0,216.0,85.99,65.1,0.0,0.0,0.0,139.21,0.0,27.913,16.541,0.0,0.0,0.0,161.1,0.0,0.0,0.0,48656.0,0.0,0.0,222.99,0.0,0.0,0.0,0.0,0.06679,0.0,0.0,0.0,0.0
2011-12-09,0.0,47.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.8,0.0,0.0,0.0,0.0,0.0,0.3055,0.0,0.0,0.0,169.93,0.0,0.0,5080.0,0.0,0.0,1.073,0.0316,0.0,0.0,1613.4,0.0,0.0,13.5,0.0,0.0,0.0,2726.0,0.0,2.527,1.9602,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,67.97,0.0,408.1,0.0,0.0,0.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,102.45,0.0,0.0,208.68,0.0,143.74,0.0,0.0,214.51,82.4,61.45,0.0,0.0,0.0,137.93,0.0,26.749,15.97,0.0,0.0,0.0,154.0,0.0,0.0,0.0,46499.0,0.0,0.0,214.52,0.0,0.0,0.0,0.0,0.0631,0.0,0.0,0.0,0.0
2011-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-12,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.3,0.0,0.0,0.0,0.0,0.0,0.28574,0.0,0.0,0.0,164.42,0.0,0.0,4751.0,0.0,0.0,1.0201,0.02947,0.0,0.0,1595.7,0.0,0.0,12.934,0.0,0.0,0.0,2668.0,0.0,2.42,1.9197,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,64.4,0.0,408.1,0.0,0.0,0.8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.7,0.0,0.0,0.0,0.0,100.89,0.0,0.0,213.53,0.0,142.5,0.0,0.0,209.28,79.9,59.95,0.0,0.0,0.0,136.28,0.0,25.501,15.755,0.0,0.0,0.0,146.74,0.0,0.0,0.0,46000.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.06077,0.0,0.0,0.0,0.0
2011-12-13,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.29202,0.0,0.0,0.0,166.66,0.0,0.0,5030.0,0.0,0.0,1.033,0.029995,0.0,0.0,1628.5,0.0,0.0,12.92,0.0,0.0,0.0,2660.0,0.0,2.449,1.915,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,64.1,0.0,408.1,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.5,0.0,0.0,0.0,0.0,102.35,0.0,0.0,207.71,0.0,144.97,0.0,0.0,208.2,82.72,61.0,0.0,0.0,0.0,134.55,0.0,25.912,15.876,0.0,0.0,0.0,152.3,0.0,0.0,0.0,47089.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.06199,0.0,0.0,0.0,0.0
2011-12-14,0.0,45.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.3075,0.0,0.0,0.0,165.0,0.0,0.0,5000.0,0.0,0.0,1.064,0.031184,0.0,0.0,1610.8,0.0,0.0,12.62,0.0,0.0,0.0,2744.0,0.0,2.412,1.9151,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,63.62,0.0,408.1,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.8,0.0,0.0,0.0,0.0,99.2,0.0,0.0,205.99,0.0,143.0,0.0,0.0,198.75,80.8,60.15,0.0,0.0,0.0,134.57,0.0,25.635,16.2,0.0,0.0,0.0,153.97,0.0,0.0,0.0,46302.0,0.0,0.0,209.75,0.0,0.0,0.0,0.0,0.0616,0.0,0.0,0.0,0.0
2011-12-15,0.0,45.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,170.9,0.0,0.0,5059.0,0.0,0.0,1.0817,0.031452,0.0,0.0,1624.9,0.0,0.0,12.75,0.0,0.0,0.0,2761.0,0.0,2.422,1.9198,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,64.5,0.0,408.1,0.0,0.0,0.8835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.6,0.0,0.0,0.0,0.0,101.41,0.0,0.0,208.0,0.0,141.8,0.0,0.0,202.66,82.27,60.93,0.0,0.0,0.0,136.5,0.0,25.907,16.186,0.0,0.0,0.0,151.43,0.0,0.0,0.0,48000.0,0.0,0.0,217.5,0.0,0.0,0.0,0.0,0.06221,0.0,0.0,0.0,0.0
2011-12-16,0.0,44.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3,0.0,0.0,0.0,0.0,0.0,0.30714,0.0,0.0,0.0,169.4,0.0,0.0,4967.0,0.0,0.0,1.07,0.0322,0.0,0.0,1610.0,0.0,0.0,12.699,0.0,0.0,0.0,2733.1,0.0,2.471,1.93,0.0,0.0,282.5,0.0,0.0,189.7,0.0,0.0,64.11,0.0,0.0,387.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.65,0.0,0.0,205.0,0.0,150.93,0.0,0.0,195.85,80.63,60.0,0.0,0.0,0.0,138.28,0.0,24.97,16.272,0.0,0.0,0.0,147.04,0.0,0.0,0.0,47900.0,0.0,0.0,223.2,0.0,0.0,0.0,0.0,0.06299,0.0,0.0,0.0,0.0
2011-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-19,0.0,44.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.3,0.0,0.0,0.0,0.0,0.0,0.3075,0.0,0.0,0.0,166.3,0.0,0.0,4905.0,0.0,0.0,1.0303,0.031674,0.0,0.0,1633.0,0.0,0.0,12.746,0.0,0.0,0.0,2744.3,0.0,2.407,1.9016,0.0,0.0,279.0,0.0,0.0,188.3,0.0,0.0,63.5,0.0,0.0,377.6,0.0,0.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,0.0,0.0,208.85,0.0,146.0,0.0,0.0,198.8,81.8,59.89,0.0,0.0,0.0,138.4,0.0,24.709,15.931,0.0,0.0,0.0,149.73,0.0,0.0,0.0,47688.0,0.0,0.0,229.05,0.0,0.0,0.0,0.0,0.06213,0.0,0.0,0.0,0.0
2011-12-20,0.0,45.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.7,0.0,0.0,0.0,0.0,0.0,0.3085,0.0,0.0,0.0,172.55,0.0,0.0,4926.0,0.0,0.0,1.0349,0.032578,0.0,0.0,1654.0,0.0,0.0,12.856,0.0,0.0,0.0,2733.1,0.0,2.45,1.9114,0.0,0.0,276.0,0.0,0.0,188.7,0.0,0.0,64.73,0.0,0.0,382.0,0.0,0.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,214.5,0.0,146.0,0.0,0.0,200.89,82.71,61.0,0.0,0.0,0.0,140.74,0.0,25.6,15.901,0.0,0.0,0.0,154.22,0.0,0.0,0.0,48799.0,0.0,0.0,237.92,0.0,0.0,0.0,0.0,0.0633,0.0,0.0,0.0,0.0
2011-12-21,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.8,0.0,0.0,0.0,0.0,0.0,0.29822,0.0,0.0,0.0,169.78,0.0,0.0,4867.0,0.0,0.0,1.0216,0.0321,0.0,0.0,1634.9,0.0,0.0,12.65,0.0,0.0,0.0,2791.0,0.0,2.43,1.89,0.0,0.0,269.0,0.0,0.0,188.0,0.0,0.0,64.46,0.0,0.0,377.33,0.0,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.64,0.0,0.0,212.0,0.0,141.79,0.0,0.0,198.57,80.22,58.9,0.0,0.0,0.0,141.0,0.0,24.8,15.897,0.0,0.0,0.0,149.4,0.0,0.0,0.0,46996.0,0.0,0.0,236.59,0.0,0.0,0.0,0.0,0.06105,0.0,0.0,0.0,0.0
2011-12-22,0.0,44.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.6,0.0,0.0,0.0,0.0,0.0,0.28799,0.0,0.0,0.0,170.82,0.0,0.0,4775.0,0.0,0.0,1.019,0.031503,0.0,0.0,1635.0,0.0,0.0,12.745,0.0,0.0,0.0,2749.9,0.0,2.326,1.8543,0.0,0.0,267.0,0.0,0.0,185.01,0.0,0.0,63.09,0.0,0.0,378.75,0.0,0.8436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,0.0,212.65,0.0,147.98,0.0,0.0,195.82,79.99,58.83,0.0,0.0,0.0,144.11,0.0,25.04,16.18,0.0,0.0,0.0,151.69,0.0,0.0,0.0,46405.0,0.0,0.0,235.4,0.0,0.0,0.0,0.0,0.0607,0.0,0.0,0.0,0.0
2011-12-23,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.2,0.0,0.0,0.0,0.0,0.0,0.27652,0.0,0.0,0.0,169.71,0.0,0.0,4710.0,0.0,0.0,1.002,0.031951,0.0,0.0,1641.1,0.0,0.0,12.56,0.0,0.0,0.0,2705.5,0.0,2.324,1.8092,0.0,0.0,264.3,0.0,0.0,182.69,0.0,0.0,61.66,0.0,0.0,379.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.81,0.0,0.0,210.2,0.0,151.67,0.0,0.0,190.69,80.0,59.1,0.0,0.0,0.0,145.39,0.0,24.66,16.095,0.0,0.0,0.0,150.86,0.0,0.0,0.0,46251.0,0.0,0.0,226.38,0.0,0.0,0.0,0.0,0.05952,0.0,0.0,0.0,0.0
2011-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-26,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.4,0.0,0.0,0.0,0.0,0.0,0.27989,0.0,0.0,0.0,171.53,0.0,0.0,4758.0,0.0,0.0,1.0078,0.032576,0.0,0.0,1650.0,0.0,0.0,12.616,0.0,0.0,0.0,2710.0,0.0,2.323,1.793,0.0,0.0,267.6,0.0,0.0,183.9,0.0,0.0,62.67,0.0,0.0,381.0,0.0,0.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.23,0.0,0.0,211.23,0.0,151.66,0.0,0.0,192.91,81.42,60.36,0.0,0.0,0.0,142.7,0.0,24.908,16.3,0.0,0.0,0.0,153.63,0.0,0.0,0.0,47300.0,0.0,0.0,228.97,0.0,0.0,0.0,0.0,0.06029,0.0,0.0,0.0,0.0
2011-12-27,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.3,0.0,0.0,0.0,0.0,0.0,0.28198,0.0,0.0,0.0,170.75,0.0,0.0,4743.0,0.0,0.0,0.9995,0.03273,0.0,0.0,1655.1,0.0,0.0,12.38,0.0,0.0,0.0,2709.2,0.0,2.332,1.78,0.0,0.0,263.1,0.0,0.0,182.52,0.0,0.0,61.99,0.0,0.0,378.67,0.0,0.8546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.08,0.0,0.0,212.33,0.0,151.5,0.0,0.0,191.9,80.0,59.39,0.0,0.0,0.0,142.11,0.0,24.816,16.269,0.0,0.0,0.0,155.0,0.0,0.0,0.0,47850.0,0.0,0.0,230.41,0.0,0.0,0.0,0.0,0.05999,0.0,0.0,0.0,0.0
